pathway	SRR6153522	SRR6153523	SRR6153525	SRR6153529	SRR6153530	SRR6153531	SRR6153532	SRR6153536	SRR6153547	SRR6153548	SRR6153549	SRR6153550	SRR6153551	SRR6153552	SRR6153553	SRR6153554	SRR6153555	SRR6153556	SRR6153557	SRR6153583	SRR6153584	SRR6153594	SRR6153595	SRR6153596	SRR6153597	SRR6153598	SRR6153599	SRR6153600	SRR6153601	SRR6153616	SRR6153617	SRR6153622	SRR6153623	SRR6153633	SRR6153634	SRR6153635	SRR6153636	SRR6153638	SRR6153639	SRR6153640	SRR6153641	SRR6153642	SRR6153643	SRR6153645	SRR6153646	SRR6153648	SRR6153651	SRR6153652	SRR6153655	SRR6153660	SRR6153663	SRR6153664	SRR6153667	SRR6153668	SRR6153669	SRR6153674	SRR6153675	SRR6153686	SRR6153687	SRR6153688	SRR6153689	SRR6153690	SRR6153691	SRR6153692	SRR6153693	SRR6153694	SRR6153695	SRR6153696	SRR6153697	SRR6153698	SRR6153699	SRR6153700	SRR6153712	SRR6153715	SRR6153718	SRR6153720	SRR6153723	SRR6153725	SRR6153738	SRR6153748	SRR6153755	SRR6153756	SRR6153757	SRR6153772	SRR6153773	SRR6153780	SRR6153781	SRR6153782	SRR6153783	SRR6153784	SRR6153785	SRR6153786	SRR6153787	SRR6153788	SRR6153789	SRR6153790	SRR6153791	SRR6153794	SRR6153795	SRR6153796	SRR6153797	SRR6153798	SRR6153799	SRR6153800	SRR6153807	SRR6153813	SRR6153818	SRR6153830	SRR6153831	SRR6153838	SRR6153841	SRR6153845	SRR6153846	SRR6153847	SRR6153850	SRR6153851	SRR6153856	SRR6153857	SRR6153864	SRR6153865
PWY-7400	10504.640060684342	13750.720074978886	14070.129207200629	9172.067643662596	10430.45156931025	9017.981261692117	14468.28413096998	7439.843768840555	7241.7187082101955	13443.03981750463	6685.03701720647	9631.44933843236	10683.537721015216	10841.126616432128	10533.995566491627	9435.73033751088	12887.156627134002	19510.919982790216	6016.705835248511	13038.217537939301	14755.748124463944	13666.24083041219	11949.558985173859	10852.468894622045	9291.651228500526	7627.22541154881	9238.22461855452	4279.02132565335	2938.0767471386353	5826.826815185033	11459.476945991895	5737.723226521131	7136.851425197875	8852.339701030274	11986.765617253606	781.237021337314	2380.0376222863983	4885.704618512222	4806.968969124396	9432.930102887143	6266.801185262858	16588.991887797885	10462.20488029355	13219.109904546709	13663.678715084297	16375.813058220994	12201.036909076403	2401.5824834217015	1738.23650117963	12827.478915272413	14333.591804268817	4052.905617282229	4750.780266042202	3069.025396919827	4772.169749609987	9671.664216678255	13617.292597987742	8588.564589432903	1767.0898225865787	17194.22662428366	8231.552533568207	19746.14687468498	11382.86621573334	14705.035283005484	11235.446762590023	12848.214235513718	14135.347698894686	12387.778520663827	10199.68369758673	4733.546039331706	10715.11049468016	9942.043934544608	13197.52797979002	2349.4098654647164	5330.410179881727	10683.464662585699	5119.928615120436	9476.344769965413	13560.16986720677	12621.057960499214	11973.600879796815	8998.23244190656	12054.251790578373	2101.609003503236	2109.6848447689626	8768.934783725137	7602.8619080371855	6914.928895162869	40756.72038236099	9696.20728538563	15145.521578274665	6886.223010920951	14919.834871862939	5760.252100360292	5838.717410059475	10319.669136650757	8335.77543840084	8969.610956710578	8972.57416603023	8404.578588226463	13486.20915625825	7850.762366076638	8971.626160428326	3974.1958720249463	12817.557643834733	118.46414952407511	13438.792853909057	11135.654312337278	9994.708532648117	6786.821121491381	8427.380428523007	2760.5368732500638	6925.5878217565005	7667.745774688692	13536.699666654888	8869.555475869438	13359.63854698223	12379.099778475918	8987.958409333629	8280.015198414061
PWY-7413	0.0	0.0	0.0	0.0	17.987642271385802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.89365028137377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.98912727082739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431	98.25126079645918	131.93492172871686	1.9963294885788816	0.0	159.86191103524	72.02921371276283	15.831221475241868	0.0	8.60137464889407	13.876243009396534	264.1053284519922	443.46033543867867	0.0	0.0	74.44064165630375	55.20571698624587	112.655330489372	283.5074761949843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.8331668809696	0.0	0.0	37.45949452483755	0.0	62.572630380616495	46.23190620334467	46.1088566093399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.77182419504945	0.0	0.0	0.0	3.33453270805398	0.0	1.9873904935609013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.07547777109221	0.0	9.908412661073275	0.0	0.0	0.0	6.5388935362218685	2.851377205983349	0.0	0.0	0.0	10.658865325384498	0.0	0.0	7.950814648483941	64.94452493128723	11.796124357658625	17.598124220488472	0.0	0.0	25.10007525697479	0.0	50.61181107734547	3.404114408863606	0.0	0.0	0.0	1.9982984471972542	20.281049398843805	0.0	0.0	61.85448472131187	6.993630573248407	83.39832068228112	0.0	0.0	0.0	45.17894368496255	0.0	0.0	0.0	0.0	0.0	0.0	60.530120487488595	0.0	0.0
PWY-7446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.007343941248468	0.0	0.0	1.9309213897714463	0.0	18.758742315831903	10.159391269523429	0.0	0.0	34.85494971511152	14.097932371537011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3592870544090054	0.0	0.0	0.0	0.0	0.0	0.0	4.634353741496599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.074460379545125	0.0	0.0	0.0	0.0	0.0	1.1624434457656019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.24189675870348	10.100493218249074	0.0	0.0	50.07107779788059	42.6304749007999	0.0	0.0	0.0	0.0	6.499401855863429	8.374233128834357	0.0	0.0	0.0	0.0	8.099461514095662	0.0	6.605159164338951	3.4338945625172506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4162731964422965	0.0	0.0	0.0	6.432533949725514	0.0	0.0	3.082684773985759	0.0	7.940685820203893	14.901558654634949	0.0	1.188484251968504	0.0	0.0	5.6631099002970275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.921912267966402
PWY-7456	4966.851103418784	7283.990698659874	8220.987536670158	3622.269739726786	4887.082817919894	3949.9628909766857	9719.204599517725	3549.2382893112253	3922.0029236618843	6729.609724696995	4183.9509947501765	6310.755850150231	5677.4238923711355	6811.3635535098465	6122.294920842359	5544.467608768903	10413.098704352728	17555.475537767386	2997.079929714005	8108.041149179616	8120.071904574087	6788.34087548136	6233.005971072805	8835.405637163394	8342.676381113155	3061.755239540047	3466.978915916622	882.2768426479006	471.2446341548563	4445.050218737113	5375.3209957319605	9755.89295160796	12068.441304220802	4432.860443022993	6347.596889401133	1609.2896471139952	4186.48082975246	2394.87822328107	2381.070856525509	5675.696959468831	3250.435715220107	12739.480413013845	6252.265109010946	9864.676650484245	6465.653318280792	19207.561199202806	15760.233019133471	2093.9277727680974	1557.1378432869217	6972.052866295015	7300.112145844679	4082.6014853516594	4232.445842809453	1664.8790036554685	2815.786008266657	6352.117686769448	9767.12978152631	2964.3907781410057	377.67076081927956	9479.32724075222	4027.1823230639716	14955.71322923032	8351.48039022938	12258.63040026234	9434.193993388331	3141.9808562782014	4148.3744972870745	8758.443433166784	6926.8988254487795	11942.17117959724	7544.873934104118	7354.055332611229	6645.053654260701	2401.8647841486736	3357.4951143726635	4185.2215266654875	2017.1694618981176	5021.111716431695	6507.694868716822	8400.349127268664	7174.052045840666	3077.2646056293256	4400.765879121695	3945.97373902042	3512.1491895532517	4924.701715932283	4496.432641337101	3383.408487301792	16769.594467889772	4038.1779138221186	6344.601699397198	4680.611366137716	5325.6767678204105	3296.99931837567	3506.35581195585	3514.4921491866503	2788.641327055954	6087.404389838359	5683.016262761821	4269.07340415414	5708.4253261221265	4639.584232721297	4148.6506781420185	11270.731969103255	6250.173398887594	56.48280381995937	7293.592589003134	5998.391249901262	5700.293064904177	5156.842409959276	4710.4060048130905	2754.6925671368763	5091.695068550921	5370.618600172038	5535.445170363874	3116.687880484179	4715.321294551947	5122.4994308462665	3458.000859328383	2990.5470839437703
PWY-7480	29.429070305928608	24.409185796108744	0.0	0.0	32.07780669408037	0.0	0.0	0.0	0.0	0.0	3.8755793077533305	2.5469528339599594	36.68931094193183	0.0	0.0	8.581034577942988	0.0	0.0	10.626300851466414	49.47765574950807	40.775583165978865	48.10288211746353	0.0	0.0	0.0	38.38442822384429	95.15610256546466	0.0	0.0	0.0	0.0	13.062127300725109	18.47575362937885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.40718315486751	0.0	52.62453791491743	0.0	0.0	0.0	0.0	5.687500000000001	0.0	0.0	0.0	8.395426042050904	0.0	0.0	0.0	0.0	0.0	0.0	59.03931735521776	0.0	0.0	10.121230960522224	0.0	0.0	0.0	6.577106115148633	0.0	0.0	0.0	7.479452054794521	28.941654147549635	0.0	0.0	0.0	0.0	0.0	0.0	3.875010688318465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.17372230752358	11.341641042239845	80.98649172236732	146.24091647166134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.88658948318047	111.78545964272375	0.0	0.0	33.12263475503733	0.0	0.0	0.0	0.0	0.0	0.0	56.47159022155278	10.34519377479402	65.52343121076987
PWY-7560	13279.781116413176	17497.304393490038	16054.272387616113	11734.076545222611	13411.68238853515	11832.22162448663	17142.74884591634	9546.769383747074	10242.608987282467	17503.876332174772	8691.071473273894	12771.39093380301	13599.457372590417	13280.614537964082	13166.845123138677	11751.977473020217	15702.412461970902	24537.565319717487	6600.491627260792	17943.208641242956	19531.496975681646	15828.342906772228	13719.224271954443	14989.958262684813	12930.524180203887	8404.439380699007	10048.900751537412	4752.17609991986	3162.220352718708	8078.471307872125	14132.207637149577	12175.302384477336	14987.68336156511	9833.303623655565	13384.898884130667	2484.684091285259	13610.851831585818	5811.153919653598	5535.889393810144	13122.062488477037	7409.6968081967	20348.252400699796	14352.75243441972	16201.729225614185	15327.217003877278	23366.78534803759	18308.00848022741	3411.891255052086	2466.3177855329345	15452.474510303311	17018.73069322435	5444.408856916372	6100.715253640194	3192.341177940097	5090.101268310174	12287.341910729227	17674.751720466833	9822.270298300515	1838.5160213619738	21622.797405872687	10583.270038792307	25391.450639343097	14462.587874827435	17502.67527432495	13404.47973501407	16960.27636882105	18090.154892927065	15700.682527027291	12861.414779766463	12714.214279860884	12483.382840894736	11836.238761906596	14688.265042299156	3362.7591617889298	7236.255965726619	12122.78625487533	5956.531464892216	12817.837000360636	15455.406585835955	14652.285221252412	13612.051672279087	11164.668171464367	15004.308957067444	4632.254542066087	4246.423398026607	11985.962445776178	9528.50923473628	8733.845250106539	45931.091562107445	12361.268181805544	18876.756682518557	8945.269606376198	17390.37621833641	7906.304406094598	8353.64348784581	12536.99340631054	10880.870989543046	10285.56322312094	10364.829926520451	10601.622747561412	18387.514074550632	11066.315315197411	11226.904768610673	11592.223308035374	14955.298591662184	159.94393356466716	14895.755577655837	13750.31982483775	12270.310614734233	8610.877074038472	11309.681784076545	3945.940316457529	7734.333022488865	8886.238768558655	16254.526153051253	11308.632911548084	15320.712470441918	12725.099604826526	11283.878380208485	10111.492883117118
PWY-7663	13530.953551040673	17977.01926887839	18102.921314922165	13568.856533425023	13428.220273128722	11757.332622821985	18851.775258850153	11169.988351716054	10742.469716939035	18900.320962093534	10225.204676907333	15372.863354828529	15900.630426271502	15605.644349518212	13388.351482484908	11906.776040060297	17912.1450753147	27844.019570727658	7787.467821274583	19469.594527567642	21206.682654574863	18264.938055300685	15878.368648479647	16584.428476754074	14552.06783356448	9459.57601870403	11204.923998466542	5411.266542693239	3535.6849025562383	8399.286978461158	16045.733334306158	13929.975123940641	17399.5869900489	11421.622482281682	15492.774892131833	2437.088650647705	11603.685828887339	6418.694044540738	6001.738922079445	14186.570651746852	8254.883303138304	22810.85299203034	15422.688173518067	18226.74908124354	17537.567595339373	27635.80240305027	22043.923159699705	3922.8031104294528	2866.7393533889444	17527.96415120952	19268.953769686286	6352.834220782798	7086.373111014371	3692.9939081598463	5878.752779186937	14087.742232151886	20584.3825214402	11665.25762367701	2130.8416354813985	23965.855031073494	11749.843923839177	26730.063011118	15108.395697967326	20481.415002059333	15671.876367996549	17612.152394691486	19080.170875771193	17792.857247660657	14498.162213995707	15410.015930091487	14542.44403675943	13756.242966367461	16012.643274150007	3746.059147294085	8696.91289082684	13778.661247431906	6744.591921629438	15230.138398277955	17554.134407010177	15546.99223594777	14478.830035895873	11905.921882576642	16040.83366242229	5583.349217552738	5086.08015012673	13363.472148725581	11018.410047250709	9625.264257862105	52957.717839620454	12276.891200927072	18723.78781966013	9368.842983639506	19237.20822637725	8094.77205429779	8549.55171614853	14226.860518776826	12404.243894159366	11373.467532321807	11387.608565360855	11706.539356104498	19743.15953984711	11469.668864213547	12743.265158363443	14150.323101352611	16527.03076187333	167.66512601463566	16450.060819290906	15283.646380019452	13717.597481698856	9928.47525415404	11986.35410315204	4407.857955224762	9297.06865752509	11418.685388418848	18493.391830214674	12673.264643855002	16889.53393741513	14694.482826405881	12803.239593581502	11519.421122527248
PWY-7674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.288719788868761	21.7365572803059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.499170147335334	47.232889223127614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.851396735399234	0.0	0.0	0.0	0.0	3.314576647401371	0.0	0.0	0.0	0.0	31.02533198582329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7761	11496.251026899618	15128.190679485197	14187.503386460525	8977.597048464015	12258.512276316984	10820.577210095913	14552.255469389784	7760.842544996336	8667.071213670348	14982.453030063254	6182.399997870185	9372.467481684873	10294.506412022274	11193.849474475337	11412.88850866944	10244.282618735395	13478.675434652041	22340.654827187598	6018.324880084859	15339.460797820046	16676.05297415628	13770.111725323957	12076.51324532968	12313.794900976523	10862.875767447522	7770.069125571846	9298.960188050936	3781.873787018294	2724.551369686538	6885.012251894715	12535.714317998114	10812.411164049156	13271.64901324892	9216.875940931683	12462.681049577439	1803.6529945106372	10080.131451546911	4863.28966094947	4717.703298427078	9836.960031881856	6400.634118623398	16475.362924978293	11067.724666052076	13056.910743819482	14232.300366698972	21276.9805114322	16842.825904872403	2948.6772969993217	2148.626164328735	13520.663124580651	14612.295813243189	4634.155238620671	5264.393498611262	2904.9830617877465	4526.394225992812	11005.281154630027	15841.196505055685	8548.730498018944	1706.9257382090077	18564.95651675993	8471.652209949241	22269.54497139633	12806.971046597746	15562.652944985985	11864.243343856902	14742.12184884661	15528.145012705205	11975.539872756248	9836.885026823396	11371.056651721667	11323.843769691754	10703.811887135062	13883.849773603344	2709.2804301301258	5944.786239829615	10979.93227070676	5306.535924768618	10752.171484522809	14005.33846928464	12821.828568435063	12150.955586777116	9985.60392451133	13430.295320757958	4038.7288749893273	3712.1014889854846	10066.577561040425	7986.301450410292	7167.346819663507	40906.3245051055	10933.723119851675	17122.613124977317	7515.839157382613	14197.331264381683	6426.951237183324	6778.983809860991	11001.331023590763	8721.593620762078	8919.653837089176	9021.351873757394	8614.197470291401	14505.565173644378	8744.78045061093	9865.384550653092	10443.254723654196	12936.208168701605	132.38629941554333	14070.11183736054	12117.22715328968	10774.226990419462	7649.690469978877	9656.315001433824	3538.037887379495	7299.392838517019	7299.62258001188	13286.602827704015	9052.590399889361	13947.36655606924	12010.098580405389	9227.951765712103	8675.474669809391
PWY-7783	193.3858986314144	294.29233030857847	0.0	127.85842229705524	0.0	0.0	15.739174732552216	102.64673257776707	49.74436570120609	126.5966299147077	875.0798055130845	1101.3026591415603	59.5799865771812	22.346718480138172	116.6794821498627	92.63720654961531	111.86885901744279	281.59035099858465	13.573529411764705	0.0	0.0	47.2791519434629	32.40718562874251	0.0	0.0	104.19477092828018	108.75640437058122	56.38842862963465	0.0	55.84133582173962	0.0	0.0	0.0	0.0	11.528949950932287	0.0	25.786764705882355	1.987158908507223	43.58724733553841	100.78338590956886	3.114519046880653	5.908256880733945	136.1353818674958	3.940142162364385	204.62916544655928	0.0	11.676622501684259	0.0	0.0	0.0	0.0	24.159278350515464	19.09297052154195	68.68376068376068	138.3803216650899	9.78858350951374	17.589873417721517	638.7459854014598	38.8974358974359	49.88426252646437	40.87974995887481	50.08058856122637	37.525931217471175	0.0	0.0	0.41901901901901906	3.9192734611503526	44.9079590929302	29.85829072315559	179.62423365029227	0.0	0.0	55.452729733794556	15.664921465968584	0.0	9.609283425802921	0.0	12.219728292971057	270.2369493667409	90.75665738746783	74.82663875441581	30.909090909090907	45.714285714285715	0.0	0.0	23.620294599018003	15.226027397260275	7.952409280190363	51.53004807274522	36.26059867262631	44.986460348162474	54.10909090909092	145.79762108799233	39.957047296024115	48.02445859872612	2.267499639301688	1.8509755843071787	27.338384064844362	0.0	57.71364242650589	67.39186494351249	62.444170758751774	0.0	94.85508261568256	74.2803459033441	0.0	47.72795169235659	46.515167293738244	47.56673114119923	0.0	0.0	0.0	0.0	0.0	13.036855036855037	0.0	165.79136307090815	143.74360099665896	61.09232254458615	116.68992526353577
PWY-7784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.217135665998867	6.827778862690127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.671515893696654	19.80440418772096	0.0	0.0	0.0	16.089649411296463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7790	14303.486962216277	19023.52074682741	18633.895565058763	11985.251513962947	13959.976581153072	12182.268661714808	19338.39844242778	9794.344058550822	11355.293047368816	19532.209312715593	9878.788736384635	14701.647039264508	14429.259984193119	13958.578142101995	14603.607072193689	13069.227477359462	17564.053421957306	27801.120683448647	7715.9328821958	19648.12055094448	21683.67396952716	18408.242692152562	15976.230410268083	15741.754300350833	13582.526232941178	9176.15248005427	10950.658771582055	5174.623218656556	3430.6705563805804	8640.56280674933	16126.924849670753	14496.377067980735	17845.493090987024	11701.893878166426	15771.488989063204	2712.942805818692	15253.276402393898	6879.525003376052	6921.199964234538	14345.176037215455	8707.477091600329	22470.254847614848	15810.283948339113	17881.842184681722	18622.365486638755	27571.54597959082	21905.872372127964	3707.3270288842273	2707.9525734095687	16965.456537735976	18837.991937591716	6231.1648369812065	6887.988153052063	3686.017592595364	5822.451563586074	12623.733832034308	18221.4078021836	11322.873116656327	2149.1345921114084	24669.332493736772	11927.309198484818	27476.542653855624	15707.68236347392	20461.11571452501	15692.967671601087	19085.558129122273	20268.900708661757	16390.956358807754	13368.538942706657	15790.396402211665	14527.16328201233	13641.806982861042	16605.8212569213	3647.5138350058696	7525.506093398178	14082.260029401257	6867.983081008931	13271.96633168381	18613.009171145786	16486.098427049325	15337.08159474657	10589.705105057545	14296.386930216026	5457.862389400063	4937.3698982218275	13042.548061234764	10562.774122054298	9757.783357255646	54198.95198287237	13868.00415284373	21221.395603189336	9430.788273899916	19770.394390550347	8591.871236872954	9001.545878887444	14309.357025617523	12070.721176479985	11666.76839861903	11627.592529469941	11665.599333828943	20060.90723670817	11800.283608409558	12723.502245734564	14679.980317079657	17349.175792820864	181.94497985800564	17029.142800942736	15591.034490373122	13929.149024089194	9528.957063081843	12641.82707273793	4384.481117326543	9329.687438553412	10185.893854051947	18484.538199472634	12807.66322840123	18624.167550840495	16445.379014772006	12492.285075146905	11616.106852842126
PWY-7791	14303.486962216277	19023.52074682741	18654.760215689857	11985.251513962947	14362.964789841619	12431.608448531197	19338.39844242778	9794.344058550822	11355.293047368816	19532.209312715593	9878.788736384635	14701.647039264508	14429.259984193119	13958.578142101995	14630.822119204371	13069.227477359462	17564.053421957306	27801.120683448647	7715.9328821958	19648.12055094448	21683.67396952716	18408.242692152562	15976.230410268083	15741.754300350833	13582.526232941178	9176.15248005427	10950.658771582055	5174.623218656556	3430.6705563805804	8640.56280674933	16126.924849670753	13271.690577853184	16342.58968841841	11701.893878166426	15771.488989063204	2712.942805818692	15253.276402393898	6879.525003376052	6921.199964234538	14345.176037215455	8707.477091600329	22470.254847614848	15810.283948339113	17881.842184681722	18622.365486638755	26431.201782593795	20797.244975895952	3707.3270288842273	2707.9525734095687	16965.456537735976	18837.991937591716	6231.1648369812065	6887.988153052063	3686.017592595364	5822.451563586074	12623.733832034308	18221.4078021836	11322.873116656327	2149.1345921114084	24669.332493736772	11927.309198484818	27476.542653855624	15707.68236347392	20461.11571452501	15692.967671601087	19085.558129122273	20268.900708661757	16390.956358807754	13368.538942706657	14093.1277804079	14527.16328201233	13641.806982861042	16605.8212569213	3647.5138350058696	7525.506093398178	14082.260029401257	6867.983081008931	13271.96633168381	18613.009171145786	16486.098427049325	15406.477716432197	10589.705105057545	14296.386930216026	5056.1666503416745	4611.705773028525	13042.548061234764	10562.774122054298	9757.783357255646	54198.95198287237	13868.00415284373	21221.395603189336	9430.788273899916	19770.394390550347	8591.871236872954	9001.545878887444	14309.357025617523	12070.721176479985	11666.76839861903	11627.592529469941	11665.599333828943	20060.90723670817	11800.283608409558	12723.502245734564	13023.73321491948	17349.175792820864	181.94497985800564	17029.142800942736	15591.034490373122	13929.149024089194	9528.957063081843	12641.82707273793	4384.481117326543	9329.687438553412	10185.893854051947	18484.538199472634	12807.66322840123	18624.167550840495	16445.379014772006	12492.285075146905	11616.106852842126
PWY-7805	0.0	0.0	0.0	0.0	49.086553782294516	0.0	0.0	0.0	0.0	0.0	3.763637354554746	2.427955075953112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.564933343479627	0.0	0.0	0.0	0.0	0.0	0.0	13.396264819590497	20.44961661566273	0.0	37.57640095329912	0.0	0.0	0.0	0.0	0.0	0.0	52.59852497933413	0.0	20.684602811057616	0.0	95.50837054229456	105.0596751494492	35.55561980633892	0.0	0.0	0.0	57.289821669385795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.33190610123861	23.361407301300563	23.841970107865937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.734231464247312	0.0	0.0	22.524961237188258	0.0	0.0	0.0	30.024527410766897	0.0	18.79432422943921	82.72018922831468	9.407198825216094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.280384386907066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.286405652625808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.46397691510779
PWY-7807	0.0	0.0	0.0	0.0	79.56586843703344	0.0	0.0	0.0	23.605931616766586	0.0	4.306093607268138	2.778042262412032	0.0	0.0	0.0	0.0	170.95648528513482	73.10514395365034	0.0	0.0	0.0	0.0	0.0	89.96228410179728	77.17204181119604	0.0	0.0	0.0	0.0	5.380231498371784	0.0	15.326276221342924	23.395013667177363	0.0	42.97125860068107	0.0	0.0	53.53421101679539	0.0	0.0	0.0	60.14715389530046	0.0	23.66047714137331	0.0	150.00652211407012	149.0800086102702	40.610782816468664	0.0	467.63201159834944	522.9599964651366	68.22357840817388	0.0	0.0	0.0	11.83321717479089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.37133673363623	0.0	50.278263014969454	76.4744819900345	52.852078159498966	97.8096429123242	141.4693236448547	85.66237505240107	77.3271306571355	4.306363513337003	0.0	0.0	0.0	0.0	0.0	25.802295831231984	23.663416785363495	30.097267747965045	25.75155829494396	4.305874922828764	0.0	0.0	34.32233579626987	0.0	21.49478262428619	94.61466201015281	10.762399853529887	0.0	0.0	0.0	126.34411440248685	57.601338983764656	0.0	0.0	83.4488652705098	171.99149697381614	0.0	30.04537119650255	0.0	0.0	103.00363733115039	0.0	0.0	0.0	17.207212095121413	0.0	12.911539876078278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.760022902247066	0.0	99.72982956309819
PWY-7820	0.0	0.0	0.0	0.0	0.0	0.0	5.063689126306572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.1200234371063	46.45129740190954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.65968325571943	149.66082731970567	0.0	0.0	0.0	0.0	49.66183286033185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.9653787686069	182.5707845377296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.38929935280727	0.0	0.0	0.0	7.530547124289828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
