pathway	SRR8488421	SRR8488422	SRR8488423	SRR8488424	SRR8488426	SRR8488427	SRR8488428	SRR8488429	SRR8488430	SRR8488431	SRR8488432	SRR8488433	SRR8488434	SRR8488435	SRR8488436	SRR8488437	SRR8488438	SRR8488439	SRR8488440	SRR8488441	SRR8488442	SRR8488443	SRR8488444	SRR8488445	SRR8488446	SRR8488447	SRR8488448	SRR8488449	SRR8488450	SRR8488451	SRR8488452	SRR8488453	SRR8488454	SRR8488455	SRR8488456	SRR8488457	SRR8488458	SRR8488459	SRR8488460	SRR8488461	SRR8488462	SRR8488463	SRR8488464	SRR8488465	SRR8488466	SRR8488467	SRR8488468	SRR8488469	SRR8488470	SRR8488471	SRR8488472
PWY-I9	4188.030695445151	2125.996030079468	3813.7231070926355	3356.7683612508167	2619.868156554964	3361.8576002646214	2045.0526397542885	2461.462732337371	5706.732950750019	1507.6832442015325	2726.391463651558	2012.8734092004786	3473.749609638673	4705.679727836033	3337.066771678206	2666.4303890381375	3880.462046609793	6124.277575403702	3392.8752678455694	3368.38791444737	3974.9910602949553	3074.0048830652086	2046.9451068276883	2580.071917255646	2298.5963100217737	7513.374338408984	4385.867549516765	4836.756398890783	633.7894214908115	7512.674931902365	3127.278688446603	5193.148476447135	2432.386390381083	1522.0841159202057	2958.9318057321507	1761.4369547829178	1722.4797673703554	2504.328169437058	2801.3765023131114	3388.9249635187834	2764.3852794376726	4541.529260335527	3493.038222930046	3214.004374105054	4790.780228114173	3787.776406854337	4219.676521296851	3016.989111147128	4414.792615293686	2678.901689363697	1921.9317854639705
PWY0-1061	5008.882978623932	4768.494360707322	6446.237180759428	8280.472626523702	5791.737376192122	7096.39170284438	4978.58663511438	4552.1184698032375	5444.502337576709	4241.990115691508	5241.160589074905	4976.959977727402	6576.042126118875	8109.283930684293	5567.113895347481	4615.797576834327	6905.428553958116	6952.553187424566	5612.413286261999	6167.943437924755	6673.196969140118	4210.9385438945765	7101.838815155087	4388.673100171233	5243.637410592661	3198.5361526442525	6686.885634695821	10689.00802340968	4032.696204734787	11819.035417314695	6205.315749986363	8982.633521811587	8641.028786715091	5288.363023813042	6721.591298118458	5708.941539013912	2154.7033875169814	5151.454180148674	9814.040092935318	5297.22597660717	6745.1697382703405	4751.417946401491	4461.3455019466555	6409.609750572742	8825.621270796566	5823.924235881161	2313.9385118482096	6757.901870337673	5689.416191613154	7167.457882205871	4096.636788884457
PWY0-1241	727.5972777687193	244.62824342739347	617.182054278022	527.2840552446207	817.9409845873021	552.4662240643979	1012.0290209858038	4488.769579034877	684.2781597893496	509.53913782419085	1155.3425523009469	863.4978443175428	622.9311765560915	1001.1506981923334	1022.0919736897973	1143.2642524938656	1108.2563357441238	1429.2819991085862	537.9410373144789	3768.8065225361706	613.7275785031792	3033.4436973008997	605.7212086560062	4112.286365192083	414.0636412808234	639.7654351083459	185.17148841969342	1448.1615156211033	522.2438394726993	915.4919423176134	707.2111266475855	3035.7418566369083	1002.2418191668543	140.56688280039006	311.8449363089249	803.2068102129773	586.6075262381993	365.4060909590859	1961.2084899608074	617.4489922877339	931.0988145132696	381.94361354734235	694.279340440447	1160.1028133132286	184.35049956852598	573.4883647234419	648.2369318281603	832.0238139912204	1666.4658928565805	445.2636372130934	14721.636952634684
PWY0-1261	667.2708002906647	403.5567787827149	1108.4813849170791	780.9461002125773	1025.241422268522	1103.0727930279322	871.4707499860052	641.9490094165278	1030.7522890371565	471.8757310566178	601.7479097451308	1493.6590301621802	545.3625813942604	1091.6521414793003	382.16349480050053	956.17801670951	1285.4910123386917	2087.2206767126027	866.3283105153644	1046.619645568552	924.5338802544267	1378.4449580279886	2156.2727305536228	343.8052284350684	280.8299240853981	1113.9680805854518	928.3692729090927	2763.1828200566147	582.9190775471062	1977.5846342452203	500.12746104284264	855.6256568762115	1189.21444564788	596.0476526551109	573.9607155057824	878.0178463431614	275.5095080060784	276.72398344166317	4755.930981726342	774.113979022128	881.2309388487259	465.3897214298094	375.6129571076449	534.7746601643403	967.9044410639497	519.5937332036624	927.8368010120321	2073.3173045275607	256.8870098545929	811.2248390083524	2184.837502588869
PWY0-1277	0.0	0.0	0.0	0.0	34.96825742014066	80.65010141305575	0.0	0.0	0.0	0.0	0.0	255.31305682563135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.33222266488163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.74119860064202	50.22667679742789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.619599857430145	0.0	0.0	66.06695525138348
PWY0-1296	4152.912437004115	3113.7016895877437	5837.616163231621	5803.647226272951	4129.542308484065	4040.807787623562	2752.5089970917156	3281.6196290322578	4228.122021942541	3594.604860680977	4534.620713179683	5090.329874202465	3407.268190561384	6699.266028337055	4104.371694565078	5053.923845973127	5863.096851147276	9075.156610455582	5954.183072778851	4034.990686419504	4332.0086076657135	4335.6441670263675	5800.7118231006725	2823.7668282419054	4290.459132492594	5270.4573869394035	4762.60491590674	6269.423477056111	8256.233993365877	10196.829283075545	4960.769145373871	6255.813961051642	3899.141655373523	4790.3692215741785	4038.8337210437326	3912.8296711826315	2061.163466310139	4244.042922159582	8610.61544506628	4957.4373716549	9183.908783463905	3385.67941290099	3821.9308880900785	2612.4267409510057	6811.128459961842	4386.690724217711	1135.017265383393	3840.9771976806173	2398.5717040464706	4665.0489480461265	4729.503013174798
PWY0-1297	7910.301226006232	6432.691445117485	9363.592035890504	9604.06881451514	8152.987590201014	6922.0475063369895	7033.8238695158325	6402.167785445297	9393.578859741552	5970.262506701391	8055.596725950761	6551.004679031815	8800.19699471319	9781.009597820106	8316.74969826537	7663.875997393724	9756.000869404783	12777.208833221632	11161.681628990023	6963.289695640189	9267.327727315738	5494.460307024682	10528.543691334793	7304.9069615487115	6014.89227774758	9176.871317406352	9596.031290081906	10158.646393374582	8969.216107046783	19097.943181945077	10008.868429253518	12959.969740503631	6481.604443464748	6004.152260999721	8352.879984821197	8726.250185764162	6046.034345664453	8314.640179526086	8058.513361505604	10850.799326823582	12002.83035615406	8709.864519766514	8574.515605532655	6017.078693627014	10130.55085786205	8390.312171369302	7416.945705756653	6257.071802532315	5742.793877584499	8600.01763849007	4270.513351411776
PWY0-1319	13920.176534477256	12643.576805308712	17322.18642897721	15580.647939499075	15459.85859432967	12977.453524518236	13694.199226887908	16356.976936459367	18487.159561005137	11011.83601624507	15399.307416081198	9781.273358152517	16753.497354232106	16482.770198027745	15637.853646651716	11682.516092770715	17332.937643256973	20842.156529532345	18111.2478521538	15873.669533977853	16511.53723795298	10973.725139171998	16624.48389469098	16850.076540659797	11364.23512893065	14872.55183436263	16110.669780822289	19408.51256185491	11710.182505668028	29611.78968880064	16487.846535718167	24779.418623873047	14499.061963613347	9697.089961189236	15268.841598179353	18073.382488734176	14364.930239112437	14716.696046971923	13698.152739870413	18113.537559541746	18116.48344430971	15862.266491215923	15789.170348980779	12959.94154524893	16121.78252574951	13891.783865885986	16143.81020445226	12158.637066255887	14875.240626347253	14004.900189515494	23328.30292457113
PWY0-1337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.31002930808944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.1607127487553
PWY0-1338	51.19326356600887	7.317264880255168	75.33353870227123	31.447647618313148	43.69944742182216	79.46030655555796	17.282769912593867	72.92861426662319	50.293940764292614	68.54220709663022	87.87876799855505	382.69912402552706	48.163600427024555	95.5723304383336	38.12758433234845	54.599605632825785	42.00236126419567	634.9266428385102	12.06698052261536	19.77909971288196	55.5853931831694	460.30001918250673	57.271757558045636	21.567913535301273	33.979882155046795	248.75257495994506	4.110778182882521	367.10710443631393	5.402177762117642	120.18297262474405	56.714211948363854	97.10338268462691	170.27291875424714	13.070965231367905	43.574077177261316	41.9734264198839	66.67556029882604	5.4851830068816945	872.105518482126	58.49421270257083	107.82684205448243	26.044977542768716	17.38594543140367	12.058474974539566	23.70622739830206	4.197600326486193	12.475728155339805	5.508235611930402	39.4908977892566	2.861489069668813	13.045750754973042
PWY0-1415	117.95996544152823	32.01810561120863	102.58036904209831	96.55224649502414	122.18960798263836	105.40274814596877	31.65970656344657	79.98973434164088	55.57077904071892	78.84145209611704	117.13900056689415	416.72198324442945	109.76903553907344	408.1852570918047	71.17546279078933	133.2822937094357	308.1167148956833	709.046115839186	45.098820673431	208.94223590254808	125.3431685533318	550.2817860962591	164.57790483589923	20.75285240917417	43.50597151340817	341.15238680068484	7.677818916937513	833.5403842114533	10.854639449060679	218.3103815105965	101.93637300027254	255.86004311900876	411.1205403451267	25.130000835754014	89.92659496509826	106.08565629947748	95.77394677473004	39.77048997117866	1619.2474757595596	100.98744720016283	119.46493878404965	61.05442999231916	35.49646476774918	75.95345443236853	201.90022847061678	102.06894342710709	277.61142947316034	509.0603599859814	66.96396984656677	35.73603977742812	79.73350822501727
PWY0-1477	2044.7764948023937	3268.155578989914	2424.141729540856	3562.726906863254	3957.0428469318076	2029.171609224319	3617.868610284092	783.1074256856782	2778.901601680748	721.5803138002921	1742.0635643397325	2409.3220089414576	2727.3640647546054	4605.80085664055	2874.8170560358394	1321.2471506891898	2472.0475383153375	3665.168581144097	4826.312265651295	1216.6975277810348	1969.3673711874203	644.5141306235586	3827.8850453601294	1675.735900435308	883.3563722074401	643.0473456818825	2302.4437736051445	5936.1623025639765	1485.266824662123	8035.706701699444	3548.8022664452587	5924.504088480179	5007.964533111665	1454.5042390630074	1239.5130860759834	1655.6346460456207	1314.0584294786734	2385.301228056784	2513.0298971502452	2111.7668226050027	1425.5172879725174	1073.320163137854	2225.5241164891872	3782.8904280598977	5705.551138692047	2903.8353983612633	46.61033472875583	1111.4769311834114	996.1074380027452	1958.300396786202	440.8236451857593
PWY0-1479	480.13202384825735	242.1064217033769	627.9208380182532	234.0211214121538	409.5461491741217	349.8639306729429	403.83174813093376	311.02119359553586	420.4971737782888	219.9852898368956	380.735671404966	846.3785110272785	331.96650362577736	766.5582767389822	501.73862873670197	552.4715558074744	1531.9249720131857	1609.2902601773312	921.490960771168	649.0946589657252	770.0706651190849	1496.1073136917812	494.96955910697847	80.04347743102767	365.5722972477701	644.7911299492804	382.46752257233584	2228.049016942689	194.28226759013037	474.77751840281854	371.3626163914917	1601.806320503282	1347.9735838736838	128.78963003031316	689.9181462781951	758.9184821636047	287.3285017637601	212.8184665223937	3681.8448786423205	748.4525811268961	544.8118409004512	157.6199080818848	138.5718823229762	841.0161679953784	302.8434098332828	245.81330270529742	633.2610635629237	911.3488268563032	342.8371002759859	264.84489707410245	2170.2138507874397
PWY0-1533	354.24155571655433	103.45599146933152	221.47086040322597	106.12806934675059	702.2180935599906	394.3587336120267	158.43119540336414	328.55932790432854	219.7438398123538	217.55213945197264	568.4703138736731	302.00549887944743	215.45573254775692	465.5632551493936	402.6364712217929	429.9427170427567	443.9734199199714	1358.388315337887	360.2772606252457	263.24614644441994	622.6885932118	718.5355484735754	1041.772819930458	87.20713026145057	183.54259876077677	610.6502630538743	258.8103528723097	1089.2845493991465	466.7623371531579	199.5034815770727	409.729373183551	1318.3933347226914	921.8733700192912	213.99452109560724	46.0204663906141	149.95550916681796	158.66685814923122	150.69394546641715	1305.397012081951	361.9722661517265	329.63166882565935	145.42792597298933	147.94813033643274	480.8628877664943	130.6548653366734	49.417504987680786	58.40168892473375	138.8244600870134	156.23091366389227	128.90180514658815	15.802231080621738
PWY0-1586	26300.608225641798	23019.32390396302	34151.97624157315	28650.963307220736	28840.619557319205	26643.23812040383	26677.77870501768	35795.37760209654	37552.3815587045	23145.0572425048	31164.62150027901	22587.173495141647	31525.733389290912	32221.578263495634	31689.3655711316	24262.695947545304	35409.358449850355	39698.20967443763	31758.02402662047	31671.62812527161	29496.21452835634	22974.26776810973	33563.13375578864	34458.506142616534	24656.362728005275	26547.359433098747	30645.90710275441	42571.90690152266	28297.327950016523	49359.316335441086	34465.103025835735	46121.379584164155	32301.58832655443	19294.849139612594	28819.232482000356	31306.08983415993	24002.69100903122	26210.032703965062	35763.68663724751	35054.0426742623	37219.00797125959	29651.997436025755	28064.85164499302	29204.301783292987	28287.773019612465	25797.533560433618	27977.809044335576	25441.07237140193	29802.050300982155	24982.699530576716	54130.984205760644
PWY0-162	1647.6436763805914	1543.6883649856145	2805.4131884796752	2401.469530622974	2842.8629908965236	1842.2387441487433	1669.0472820376992	1992.305469962424	2159.8080004759017	1631.5966702960366	2585.431447659285	2897.821961339607	1920.3321192957587	2628.832352863496	2018.537575744176	1794.3119517364862	3961.7450949506706	3431.982591831489	2771.6410877538488	3313.775295558764	2543.677122638319	2574.2359478472526	2507.12605883296	1488.750848187406	2403.2226880717235	1288.4854969677858	2141.0985943386754	6797.437874855447	2066.0736460537632	3334.08360413984	2068.1533493434636	5252.762045014103	3769.2918728911623	1291.6940122312694	2745.1278584306515	2660.0679874347184	1459.28566495203	1354.2435270052388	9444.747932805489	2620.0236662695197	2204.2418757394457	1921.021826501539	1259.8623057966095	2204.551359602008	1902.044559456637	2097.081489508836	1630.9539445637645	2631.5947923488256	1546.9104983214986	1865.5714876584898	4511.382233938394
PWY0-301	780.7224760728282	378.12656627027997	932.8517116928466	1074.0528958801126	733.9565033125664	822.6103495013987	509.85071691745776	603.5219819244633	733.9706075924926	722.786536475557	1271.6996461869642	2208.7047564846775	702.6440097177037	635.5236011117757	935.6280233479396	1700.9370098262664	988.6323686048944	1914.570493407717	1287.4510087533663	867.7988943670754	960.8661653262208	1832.2106180956139	1575.3517409904985	419.8450923000792	559.6130559303531	1721.6347018991062	823.7212437272102	976.0779305375576	927.3826286579268	2662.8222618394816	972.2775582157994	2063.1761008047174	636.4917169638617	956.2479397876809	1084.747931610019	852.8193719532625	722.5650696589502	526.2479278435673	2463.962271548919	1405.1655819627242	1292.924969243447	587.2125828237921	424.04304709394006	463.58738822003005	1299.301514720825	581.6270524660963	262.15612118223544	338.6138345479861	187.59141399096228	1112.3374253970155	730.7410839806367
PWY0-321	0.0	0.0	8.995689160148371	3.429092749381933	36.16307311375866	77.19471101984173	0.0	0.0	0.0	25.114211739221155	28.56389945153183	273.28689600201113	25.903267607832557	0.0	20.540889689754106	18.031870588978855	41.914017201325386	125.04689885721044	14.218610715943543	0.0	34.46238252405464	486.8162258264948	57.430212048084826	0.0	0.0	0.0	0.0	0.0	0.0	32.95099103206001	57.44244786456494	7.4564669041223866	0.0	3.175213798526942	57.581682344110284	51.14570885397865	44.7426549994902	4.189558656761285	129.56258145843037	15.028483765368081	16.831832726091022	0.0	2.7157584331107762	0.0	0.0	3.5373395457092704	1.9167234524282928	5.0856842616874305	38.517481659717326	0.0	158.2823533629282
PWY0-41	153.620402013505	66.42856468855112	319.78984512441235	216.2232043374577	352.44709407690266	186.30485159314065	88.85211396872467	110.26984850124042	76.50806497696921	95.86552297600845	41.24679274150914	336.3867667333889	141.69700260746563	348.12334111680536	229.2923908017278	16.345603374534637	203.97259780379835	358.2310035248917	227.27263420251398	132.86925514572357	155.98207344394098	63.576598922799846	598.1748905180788	79.84780120183387	56.67125304710487	79.35300577464339	146.35416062159385	591.4476547342009	100.66357486528943	387.5770709211736	389.8140347247072	339.08873144718893	293.5764538411702	136.22043331829877	111.2849129320366	560.4138240736457	39.091507998880594	87.16114847886317	241.373613034088	146.76274739252358	172.6617184970526	101.37362763522388	164.90766282516958	46.72619726918929	92.23082472865663	163.47377809955412	44.89107248595581	234.69552962207888	65.42696424553559	188.80575231366637	235.40381156517938
PWY0-42	0.0	8.45446164740892	36.20633691711353	32.96688960026945	28.3755854297518	39.826347439328885	19.058919247588534	47.27608157088406	0.0	0.0	0.0	264.0678412858075	33.88527773325292	153.30751040756763	0.0	0.0	15.52784351725037	58.30140894470193	6.365527067596223	54.35891837590396	40.31725840105757	0.0	53.69504051758876	0.0	0.0	0.0	4.107033834966165	278.1450244517021	0.0	53.46468895217753	17.877186830149974	78.39665164232619	95.65537313790557	11.443545364513502	21.21733144042499	13.71075311324212	0.0	3.0646318731774462	851.14736662274	0.0	11.306510394927558	0.0	0.0	8.20401894251005	36.244706921262605	6.913089011807275	11.22990243232101	3.2521971885528935	20.025689759390502	3.6184360681373273	541.9139440011603
PWY0-781	4321.89756241141	3134.193691280059	6465.776960468871	5451.671500802401	4688.8661745166	3346.7799570318557	2603.154734823618	3538.7266443561066	6384.113461438062	2375.4068578998244	3983.9431602763743	3083.1594556012938	4100.474527895317	4705.434969434604	3880.156247834834	3611.296315361041	4935.27043981276	8521.510907868536	5052.272237822385	4979.574919985678	4612.442253630803	3953.1370819855315	4404.570209752404	3634.086494055738	2786.9334322399095	3224.1009181372356	4550.012678156678	6449.685407265138	1594.5178254835132	6564.969250780139	4951.182308869635	8311.441480649633	4593.373846612742	2855.3377297361058	3396.644183691565	3679.773602225598	2086.9037962728785	3443.600016879117	5899.4988606384295	4882.031864087784	4182.742913747279	5851.624299848666	3955.5599084920764	4559.474448004537	4191.521242024996	4048.3081814881193	5116.124653725423	4435.952404235726	4332.267942008495	4127.370963606011	4427.790465873129
PWY0-845	1298.2556618001247	1001.380222014835	1999.933805143295	1769.229988506675	1650.0158214166388	2732.571586789773	662.0620564868415	1855.7959569528157	1165.1020527061796	1602.3730985557645	2112.2647889885156	2640.52567459805	879.3840278671861	2234.9861728453475	1607.2810151229423	599.3444013284153	2369.4993448679556	1616.784646618022	616.6685906479777	1130.994938291144	813.8249678939206	982.3857198668684	2691.3124826205053	594.7674236210703	1197.183731654495	631.1700331103148	1004.3086820405719	4296.987043992147	1483.5064989737314	1257.9163341587202	1151.6971504766561	1664.2757485397776	5525.230504832721	698.6089950950452	1692.504100605711	1209.8185709547206	251.02293536744625	1219.161785313481	7372.048705651302	1274.0635411833525	1377.7975666470238	786.1916791223988	711.5526768558972	1316.1351598272418	1185.2117406663888	1267.148372581762	608.1241716197804	2805.4061477062314	207.05906389464315	998.9648582794766	2033.1270148870865
PWY0-862	195.87535038782457	114.91549972832185	162.9480899579616	388.80525843146756	933.5271025236607	261.26705237432304	139.34375348945935	262.29950925224335	222.89565568312332	164.5453709083375	210.6551759256237	1302.103743294016	505.19392923508036	822.7541670006059	389.71823368297015	229.44692946833013	822.4704663420787	2021.2132661225846	422.62363601551317	158.62694712548853	399.25507948251936	1109.7951459404821	318.7641031621181	31.96929927848859	114.17159813178773	608.3378710516174	173.44427887827354	1659.6936141137985	12.980882098995393	261.26599263023496	249.49828821174466	343.5714257943936	747.6096701671685	331.1718083190772	631.7018237825926	221.0682442512774	132.88533300146418	133.21525343164743	4295.951863453875	520.989308063059	341.2462024322931	761.3889073392072	119.35399268805465	431.6208003806226	665.853367215846	331.19156927906647	578.7084587955252	1273.8170963991488	136.1812681367689	202.37644453727563	3050.8496231175354
PWY1G-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.532135542246767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.213510221427792	0.0	0.0	0.0	0.0	0.0	47.683232097498625	109.17728108984338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.99859457104063
PWY1ZNC-1	3646.8919410496587	2920.366487144865	3767.667723511958	3933.5402342870443	1922.7380574572499	3621.0012016917203	2929.274346164466	3483.7970483639606	5127.496159266714	3625.0008320811	2732.374436335443	2621.927677194329	3624.6831484881395	5081.08410075563	2438.5437209602883	2706.8532115550715	5222.626310731944	2954.8639457800523	3045.148026658796	2873.700084262873	2967.3775310866404	1643.0835007184805	3230.153726696064	3210.762101038117	3175.9653846374586	1495.3546873066043	5634.697407409854	5251.220266049068	2818.6590676597184	5266.230071315273	3445.0877908825887	3381.01100286798	3616.0603168601583	2978.7569504143603	3946.009551297865	1827.266023668384	917.1964454029913	2917.287324256172	3406.9398425273534	3602.08333200194	4070.4626002683485	2280.140126195879	2530.1008848344254	2842.493130282233	6506.905383198972	3092.443921285125	1450.5348335541705	2253.186114557482	1973.5917421846189	3133.6960283597737	2210.616413459901
PWY3O-4107	2540.253789514967	1544.828107581903	3225.3374333979123	2660.4768847398245	2385.764315713561	1635.4451262012087	2684.446786709664	7884.285054854978	4227.121146522867	2346.070709166742	3276.581773432097	1265.774202632489	2656.289424918891	3504.0621401197545	2073.0107356565463	2225.071258089877	2660.6397952884968	4692.869026000647	2888.0637567693097	7585.689842181282	3908.8820733074795	4358.798106911848	1956.4727531889828	8270.454652762226	2513.226038646452	8484.008387786693	3036.437598790918	3770.0410067677717	1029.1343554116397	4099.322889506097	3680.8572228230664	7218.407487624749	2192.140462049995	1316.0763804584258	2027.9253438747028	1369.6888163815884	1600.4819925374695	2013.6176960160556	2744.230274768444	2661.3685879832656	3204.0676100666406	4209.639330269212	3172.6795059478886	2265.1784971950997	4685.039808604232	2919.5243814962196	5969.271040667916	3012.5961480512137	4745.129490250692	2603.4260786176555	17132.850206570107
PWY490-3	1629.9917248617714	1242.9873232113368	2540.741184731995	1734.466091959471	2104.5128449790295	2328.2292265771657	1748.2342253435997	6960.77670976783	2722.6375129011008	1936.6466330158596	3012.1351448302535	3272.1315981748107	1417.8393437906268	2566.341602027494	2388.9532686669827	1728.7454378041464	2934.2257594953303	3009.799424817343	2304.803102834334	5794.057226206302	1703.648230912741	3383.4735033227043	3875.158043578647	6944.597252148006	1960.9286428289347	2060.599738562513	2793.0684269557973	2381.0726148097683	6628.504968327619	3412.0854234566245	6847.260085027265	7056.037841397953	2325.764158452109	734.1412937846075	5013.2277035101	2466.053579417658	896.7312140795779	1069.8633869475982	1147.0438193212924	2745.712796911726	5341.201310073028	2332.0280332881457	2247.7531071581266	1424.3992813544646	1193.4370009545771	2431.696291893648	2683.2553267294074	1493.991437518131	1371.0761999694096	1444.4567145419073	16914.302808228884
PWY4FS-7	12487.67273822124	11489.200295863087	15917.49148684982	14340.6469044972	13966.945954351117	11816.95261348102	12214.862581636327	12940.378823913337	16920.824249339323	9912.429292892133	13701.069822747168	8940.036103308663	15726.400823566595	14903.372113402509	14115.49011454733	10207.728145801828	15572.550886025309	19183.192065323346	16268.872697877794	13074.431730949866	13542.783095015817	9255.152344642123	15133.695089837298	14472.832392377211	10125.143780066117	13525.02931195015	14931.091516551089	17305.65564773269	10603.817039989683	27313.31908609697	15135.891888097629	22610.141058599096	13296.208299425914	8825.550434719344	13876.588495300091	13124.800103161504	13903.499933621602	13136.232362249157	12038.719588909147	15726.238718240194	16366.677751749357	13657.09959004601	14211.658125139784	11657.117293474024	14843.847920992479	12548.326328312942	12292.737968048808	10590.702954942617	13104.471253057109	12868.974792051953	12437.230416486027
PWY4FS-8	12487.672738221241	11489.200295863087	15917.49148684982	14340.6469044972	13966.945954351117	11816.95261348102	12214.862581636327	12940.378823913336	16920.82424933932	9912.429292892135	13701.069822747168	8940.036103308663	15726.400823566595	14903.372113402509	14115.49011454733	10207.728145801828	15572.550886025309	19183.192065323346	16268.872697877794	13074.431730949867	13542.783095015817	9255.152344642123	15133.695089837298	14472.832392377211	10125.143780066117	13525.029311950148	14931.091516551089	17305.65564773269	10603.817039989683	27313.31908609697	15135.891888097629	22610.141058599096	13296.208299425913	8825.550434719344	13876.588495300091	13124.800103161506	13903.499933621602	13136.232362249157	12038.719588909147	15726.238718240193	16366.677751749357	13657.099590046008	14211.658125139784	11657.11729347402	14843.847920992479	12548.326328312942	12292.737968048808	10590.702954942617	13104.471253057109	12868.974792051953	12437.230416486027
PWY4LZ-257	157.2814669644185	0.0	171.0633944349652	6.8958933603460855	74.97192489726648	179.5146880593877	0.0	168.2348865183095	152.91981893445222	266.94763186649453	342.64383962664414	689.1075958600829	68.34556338462099	375.03612267618786	151.00619627813947	215.56165394995872	116.41050611525942	2251.861924915492	31.815164371307446	71.03255987075184	92.37802063422942	1473.6549189460495	129.3378828136477	53.04356113799304	134.1043468115551	923.3806302165231	0.0	1378.807439757083	21.609179724078604	328.44574903856585	167.4217816033503	350.76888231038964	645.0697732157432	8.091437625575603	154.68964499212086	122.32765873645657	219.63520025936845	11.238541074492872	3173.763992743832	231.17649417256465	361.2981185220518	62.992651586161486	40.09253294459367	33.19194877795488	94.34675346299693	7.493951147403979	49.76665675530867	10.585333347454474	92.41351952586707	0.0	425.09403072923914
PWY66-367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0762970352012	0.0
PWY66-373	0.0	11.715911255900409	0.0	47.67030671175959	70.12952405042553	127.678164878207	27.699498992636165	0.0	0.0	0.0	0.0	632.5427846312102	49.9434442416914	53.935148801842224	0.0	0.0	20.57136095976443	0.0	6.579155569922054	0.0	52.22387145746964	0.0	91.80300455157125	0.0	0.0	0.0	6.579066863924875	81.87322006062642	0.0	0.0	23.41011204443526	0.0	0.0	17.70886068780564	80.43660476828461	63.691658220472675	0.0	4.279544453833704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.719645290217428	0.0	8.817736100856923	0.0	4.5795003955646765	0.0
PWY66-388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.490314472111667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7496011361939607	0.0	0.0	0.0	0.0	0.0	32.927511460223144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.41215124344861
PWY66-389	6159.384618516892	4592.5355200429185	8938.572673423943	8310.421167908033	6496.75201483278	6245.020713483947	4767.835939252182	5097.074824495388	7183.437408180014	4321.86906234344	5960.529956904188	5215.647833926647	5923.991460654239	7769.395530923868	6390.4404950245225	5663.48851197291	6459.36276161328	9738.009566671812	6859.136056966742	5536.247903691311	5623.692722599634	4340.892092851518	9097.07453226176	5293.031625178599	4410.111571023897	5037.153801267874	6565.916196343683	9710.329380132842	3764.5985939904795	16789.79426638945	7140.0353212162645	11692.083948052665	7486.994400433889	4428.97434198407	8473.631885041703	6614.293418862041	3690.6862997612716	4943.574918990444	14007.622999157455	7491.837976611789	7512.11170046777	6164.080527843036	5983.719202021833	3596.551789060386	6996.654936058507	5811.792239433829	3509.7023071359754	5395.596453862758	5010.0711173843865	7396.321215691114	7331.529967976511
PWY66-399	3492.0749142722416	3240.7189061044687	4659.665217346703	4867.506597264724	4385.567659200223	4561.330824838261	2902.4190224596796	4051.812393480565	3228.583826153124	2952.1929539800612	4441.740370880276	3095.057619803982	4032.380181465154	4680.202387568821	4370.867123645745	3329.3684893300842	5360.053839337583	3469.509972864709	3705.6506126622307	3082.4432219740474	3934.6654131158575	2437.5709380030335	4892.263872378598	2756.7997543318343	3208.976736024835	1385.7114704001106	3928.6656502497144	7180.9217153726795	2603.636015225945	3538.0207458766754	3523.8321142013933	7342.826016497755	6111.731033028995	2578.644722926694	4601.732116462773	4861.098061681294	2135.6983153359593	4019.786671268237	5675.7977936454445	4510.592388534611	4404.654784405864	3184.1062267581697	3191.2350690104813	3905.00523970949	3030.761189742668	3407.318599336032	1659.0834067425064	4627.482122911366	2611.597508148811	4272.6808490700305	2372.1747772114395
